rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:01:05.05,-26.86,127.93,572.75,-15.00,8.72,10.30,-7.20,5.55,25.80,29.80,47.24,
01/01/2000,00:01:05.05,-73.24,91.80,520.02,-2.38,6.28,9.82,-8.70,5.55,26.25,29.75,47.25,
01/01/2000,00:01:05.05,-123.05,28.32,561.52,3.11,9.76,3.05,-7.35,6.60,26.10,29.80,47.26,
01/01/2000,00:01:05.05,-62.99,-82.03,562.50,-19.02,-9.15,-3.60,-9.30,6.15,26.40,29.75,46.92,
01/01/2000,00:01:05.05,-51.27,-75.68,549.32,-15.43,-8.29,4.57,-8.70,6.75,25.80,29.75,46.93,
01/01/2000,00:01:05.05,-68.36,-70.31,617.19,-8.54,-2.50,15.73,-8.55,5.70,24.90,29.75,46.94,
01/01/2000,00:01:05.05,-148.44,-51.76,762.21,-5.61,-2.74,23.84,-7.80,6.15,24.15,29.95,46.96,
01/01/2000,00:01:05.05,-228.03,-24.41,854.98,-7.07,-8.11,25.18,-8.70,5.55,25.80,29.61,46.97,
01/01/2000,00:01:05.05,-242.19,0.98,925.78,-10.55,-11.77,23.35,-8.25,5.55,24.45,29.95,46.98,
01/01/2000,00:01:05.05,-237.30,25.39,989.26,-12.13,-10.06,21.95,-8.70,5.25,24.75,29.75,47.00,
01/01/2000,00:01:05.05,-255.86,35.16,1071.78,-9.63,-11.95,23.84,-8.10,5.40,25.35,29.80,47.01,
01/01/2000,00:01:05.05,-245.12,3.91,1160.16,-11.04,-5.85,25.24,-9.00,4.80,25.20,29.99,47.02,
01/01/2000,00:01:05.05,-202.64,10.74,1379.39,-12.07,-4.70,30.00,-10.20,3.30,26.25,29.75,47.03,
01/01/2000,00:01:05.05,-208.98,-34.18,1563.96,-20.79,2.99,31.46,-9.60,3.45,24.60,29.99,47.04,
01/01/2000,00:01:05.05,-121.58,-20.02,1479.49,-26.59,8.66,38.48,-10.95,2.85,25.80,29.56,47.06,
01/01/2000,00:01:05.05,-126.46,39.55,1361.82,-16.95,-4.70,43.72,-9.30,3.45,25.65,29.95,47.07,
01/01/2000,00:01:05.05,-204.10,-19.53,1500.49,9.88,-3.72,31.71,-9.60,1.50,26.10,29.56,47.08,
01/01/2000,00:01:05.05,-1.46,-156.74,1739.26,15.37,3.11,17.44,-9.30,1.80,26.40,29.99,47.09,
01/01/2000,00:01:05.05,9.28,-234.86,1687.99,4.76,18.78,26.52,-9.45,1.35,27.00,29.90,47.10,
01/01/2000,00:01:05.05,0.49,-212.40,1442.87,-5.55,9.15,20.73,-8.10,2.25,25.65,29.90,47.12,
01/01/2000,00:01:05.05,135.25,-208.01,1208.50,-6.65,6.89,12.68,-9.30,2.25,24.90,29.80,47.13,
01/01/2000,00:01:05.05,147.46,-178.22,1118.65,5.85,16.59,18.17,-7.95,0.45,24.75,29.80,47.14,
01/01/2000,00:01:05.05,104.00,-141.11,1069.34,11.65,17.87,22.74,-8.25,0.45,26.25,29.90,47.15,
01/01/2000,00:01:05.05,22.46,-77.15,947.27,3.29,12.44,14.21,-8.85,0.00,26.85,29.66,47.16,
01/01/2000,00:01:05.05,12.70,-17.09,747.07,-7.68,6.46,10.06,-9.00,1.65,25.50,29.75,47.17,
01/01/2000,00:01:05.05,59.57,10.25,528.32,-3.78,4.33,13.96,-7.80,-0.30,25.35,30.09,47.18,
01/01/2000,00:01:05.05,41.99,23.44,421.39,6.52,4.63,22.07,-9.60,0.00,26.40,29.80,47.19,
01/01/2000,00:01:05.05,-61.04,-0.49,466.31,4.57,3.35,32.13,-8.85,1.05,26.85,29.80,47.07,
01/01/2000,00:01:05.05,-61.04,-4.88,469.24,2.62,1.65,34.70,-6.75,1.35,25.50,29.66,47.08,
01/01/2000,00:01:05.05,-83.50,4.88,465.33,6.77,2.20,42.80,-7.50,-0.90,25.80,29.95,47.09,
01/01/2000,00:01:05.05,-166.99,50.78,436.52,8.48,6.52,40.61,-7.80,-1.50,26.10,29.80,47.10,
01/01/2000,00:01:05.05,-160.16,40.04,561.52,16.59,1.28,30.06,-7.80,-0.75,26.10,30.09,47.11,
01/01/2000,00:01:05.05,-168.46,17.58,713.38,26.16,-4.57,20.73,-8.25,-0.15,25.20,29.90,47.12,
01/01/2000,00:01:05.05,-114.75,-13.67,916.50,33.41,-13.96,14.09,-9.00,1.65,25.20,29.56,47.13,
01/01/2000,00:01:05.05,-86.43,-16.60,1184.08,36.77,-12.44,12.56,-8.55,0.30,26.10,29.80,47.15,
01/01/2000,00:01:05.05,-260.25,30.76,1436.52,33.84,4.02,7.38,-7.35,0.30,25.65,29.66,47.16,
01/01/2000,00:01:05.05,-235.35,55.66,1463.87,17.62,-3.29,-18.96,-7.50,1.65,25.50,29.99,47.17,
01/01/2000,00:01:05.05,-54.69,23.44,1395.51,7.44,-10.30,-32.99,-7.35,1.05,24.90,29.80,47.18,
01/01/2000,00:01:05.05,-52.73,45.90,1379.39,9.02,-7.62,-31.22,-6.75,2.10,27.30,29.95,47.19,
01/01/2000,00:01:05.05,-123.54,65.92,1383.79,15.73,-8.66,-44.76,-8.10,0.75,25.35,29.80,47.20,
01/01/2000,00:01:05.05,-36.13,-29.30,1720.21,33.78,-23.11,-61.46,-8.70,3.30,26.25,29.56,47.21,
01/01/2000,00:01:05.05,185.55,-105.96,1864.26,20.61,-1.71,-48.84,-7.80,4.65,24.15,29.80,47.22,
01/01/2000,00:01:05.05,208.98,-24.41,1690.92,0.61,8.78,-14.33,-8.25,4.80,24.75,29.61,47.23,
01/01/2000,00:01:05.05,-15.14,140.62,1382.81,-21.65,9.76,-2.20,-9.00,4.05,25.50,29.80,47.24,
01/01/2000,00:01:05.05,24.90,192.87,1073.73,-22.26,1.46,1.46,-8.85,4.65,25.35,29.95,47.25,
01/01/2000,00:01:05.05,15.62,171.39,847.17,-15.12,4.27,8.05,-9.60,3.45,26.10,29.61,47.26,
01/01/2000,00:01:05.05,-120.61,134.77,721.19,-11.83,9.57,8.48,-7.50,3.60,25.20,29.90,47.27,
01/01/2000,00:01:05.05,-167.97,81.54,627.93,-7.87,9.82,5.37,-8.85,2.25,25.65,29.80,47.28,
01/01/2000,00:01:05.05,-212.40,21.97,607.42,-10.37,0.12,-10.43,-7.35,3.00,24.60,29.66,47.29,
01/01/2000,00:01:05.05,-190.43,-33.20,561.04,-18.29,5.18,-18.11,-8.70,2.10,25.80,29.80,47.30,
01/01/2000,00:01:05.05,-106.93,-59.57,481.45,-19.02,1.77,-18.90,-8.55,1.80,25.65,29.66,47.31,
01/01/2000,00:01:05.05,-68.85,-33.20,551.76,-12.50,8.05,0.00,-9.30,3.45,26.85,29.66,46.95,
01/01/2000,00:01:05.05,-97.66,-7.32,638.67,-11.40,0.06,3.96,-7.35,3.00,24.90,29.95,46.96,
01/01/2000,00:01:05.05,-146.97,33.20,775.39,-5.55,-5.61,6.71,-7.80,2.70,24.90,29.90,46.97,
01/01/2000,00:01:05.05,-158.69,52.25,896.48,-6.71,-7.74,10.24,-7.80,4.20,26.85,29.99,46.98,
01/01/2000,00:01:05.05,-208.50,43.46,1037.60,-8.72,-10.24,6.16,-8.85,1.50,26.10,29.56,46.99,
01/01/2000,00:01:05.05,-220.70,29.30,1175.29,-11.83,-9.57,9.76,-7.05,1.05,25.35,29.90,47.00,
01/01/2000,00:01:05.05,-194.82,20.02,1273.44,-12.01,-7.93,10.18,-8.70,0.90,24.75,29.95,47.01,
01/01/2000,00:01:05.05,-97.66,16.60,1404.30,-14.51,-8.05,17.99,-7.95,0.90,25.20,29.80,47.02,
01/01/2000,00:01:05.05,-138.18,35.16,1516.11,-26.59,6.16,34.70,-8.25,0.90,25.50,29.80,47.03,
01/01/2000,00:01:05.05,-104.00,96.68,1361.82,-41.52,1.65,38.96,-7.35,1.05,26.85,29.90,47.04,
01/01/2000,00:01:05.05,-148.44,209.47,1223.14,-34.21,-14.51,51.10,-7.80,-0.75,25.35,29.80,47.05,
01/01/2000,00:01:05.05,-371.09,186.04,1325.68,-2.26,-13.72,30.61,-9.45,-2.40,24.45,29.80,47.06,
01/01/2000,00:01:05.05,-213.87,1.46,1667.48,18.66,-12.20,2.38,-9.00,-2.85,25.20,30.09,47.07,
01/01/2000,00:01:05.05,16.11,-135.25,1663.09,18.60,4.57,5.37,-9.00,-0.90,24.75,29.61,47.08,
01/01/2000,00:01:05.05,9.77,-160.64,1485.84,17.56,22.01,16.34,-8.85,-3.00,25.35,29.80,47.09,
01/01/2000,00:01:05.05,25.88,-177.73,1330.57,11.16,20.73,7.01,-7.50,-1.65,25.20,29.80,47.10,
01/01/2000,00:01:05.05,32.23,-134.28,1190.43,6.04,13.54,-0.30,-7.95,0.15,27.00,29.75,47.11,
01/01/2000,00:01:05.05,39.06,-101.07,1080.57,12.01,14.15,-1.59,-7.80,-2.25,26.40,29.80,47.12,
01/01/2000,00:01:05.05,-16.60,-82.52,1020.51,13.41,16.04,-3.05,-7.95,-1.65,24.75,29.75,47.13,
01/01/2000,00:01:05.05,-53.71,-33.20,880.86,4.15,10.12,-5.73,-8.70,-0.90,25.80,29.95,47.14,
01/01/2000,00:01:05.05,-65.43,2.44,637.21,-8.96,10.12,-10.67,-6.75,-0.15,26.55,29.66,47.15,
01/01/2000,00:01:05.05,-35.64,32.71,427.73,-9.15,3.60,-10.37,-7.80,-0.75,26.40,29.66,47.16,
01/01/2000,00:01:05.05,-38.09,42.48,346.19,-4.15,0.37,-5.67,-7.20,0.90,25.20,29.90,47.17,
01/01/2000,00:01:05.05,-58.11,22.46,339.84,-3.17,-1.22,0.85,-7.05,-1.80,24.90,29.90,47.18,
01/01/2000,00:01:05.05,-54.20,31.74,367.19,-3.29,-4.88,5.06,-6.60,-1.05,26.85,29.95,47.08,
01/01/2000,00:01:05.05,-101.56,28.32,427.73,4.09,-4.94,12.87,-7.80,0.00,26.10,29.75,47.09,
01/01/2000,00:01:05.05,-120.12,6.35,596.68,12.74,-8.84,9.27,-7.20,-0.15,25.80,29.95,47.10,
01/01/2000,00:01:05.05,-136.72,-19.53,759.28,17.50,-11.34,6.95,-7.05,-1.80,26.40,29.90,47.11,
01/01/2000,00:01:05.05,-122.07,-38.09,918.95,18.48,-25.24,-1.22,-7.50,0.90,25.50,29.95,47.12,
01/01/2000,00:01:05.05,-70.80,-29.79,1208.98,20.67,-30.61,-5.30,-8.55,-0.30,24.60,29.47,47.13,
01/01/2000,00:01:05.05,-152.83,55.66,1453.61,21.04,-2.20,0.30,-9.60,-1.05,25.65,29.90,47.14,
01/01/2000,00:01:05.05,-230.47,87.89,1583.01,14.88,1.22,-12.99,-9.45,0.15,27.00,29.75,47.15,
01/01/2000,00:01:05.05,-137.70,87.40,1497.56,-0.06,-16.52,-37.99,-10.05,-0.75,25.35,29.80,47.15,
01/01/2000,00:01:05.05,-26.37,54.20,1382.32,-1.77,-5.49,-38.17,-8.55,0.75,25.65,29.90,47.16,
01/01/2000,00:01:05.05,-103.52,63.96,1388.18,6.89,4.21,-33.29,-8.85,1.80,25.65,29.66,47.17,
01/01/2000,00:01:05.05,-226.56,108.89,1466.80,16.40,-3.48,-55.12,-7.20,0.90,24.75,29.80,47.18,
01/01/2000,00:01:05.05,-74.71,9.28,1767.58,23.23,-11.71,-79.45,-9.75,0.45,25.80,29.56,47.19,
01/01/2000,00:01:05.05,210.94,-67.87,1824.71,7.80,1.65,-66.34,-9.75,2.40,24.75,29.95,47.20,
01/01/2000,00:01:05.05,218.75,38.09,1544.43,-12.07,19.51,-29.02,-8.85,3.00,25.35,29.80,47.21,
01/01/2000,00:01:05.05,115.23,149.41,1125.00,-16.04,23.35,-8.05,-8.70,2.40,24.00,29.90,47.22,
01/01/2000,00:01:05.05,9.77,203.61,838.87,-9.45,21.52,-6.59,-8.85,3.75,24.15,29.80,47.22,
01/01/2000,00:01:05.05,-42.48,194.82,681.64,-1.10,22.13,-6.89,-8.25,3.30,25.80,29.95,47.23,
01/01/2000,00:01:05.05,-140.14,183.59,575.20,3.84,17.26,-11.65,-9.45,2.10,25.20,29.90,47.24,
01/01/2000,00:01:05.05,-166.99,122.56,560.06,3.54,12.93,-25.18,-7.50,4.05,25.50,29.61,47.25,
01/01/2000,00:01:05.05,-166.99,70.31,551.76,-2.62,10.06,-28.72,-6.60,4.20,26.85,29.66,47.26,
01/01/2000,00:01:05.05,-131.84,24.90,479.49,-6.28,1.83,-38.17,-7.80,4.20,26.40,29.66,47.27,
01/01/2000,00:01:05.05,-97.66,-24.41,483.40,-2.99,-2.93,-37.07,-6.60,4.65,25.35,29.80,47.27,
01/01/2000,00:01:05.05,-48.34,-56.15,538.57,-5.43,-5.85,-28.60,-6.75,5.25,26.25,29.95,47.28,
01/01/2000,00:01:05.05,-61.04,-79.59,568.36,-6.83,-1.10,-15.43,-7.95,5.25,25.20,29.90,47.29,
01/01/2000,00:01:05.05,-190.92,18.55,792.48,7.62,2.56,-15.37,-7.50,3.60,28.50,29.90,46.98,
01/01/2000,00:01:05.05,-262.21,-7.81,1031.74,0.73,1.28,-10.85,-7.35,4.95,26.40,29.80,46.99,
01/01/2000,00:01:05.05,-274.41,-65.92,1117.19,-18.54,-19.27,-14.21,-6.75,6.30,25.80,29.61,46.99,
01/01/2000,00:01:05.05,-228.03,-71.78,1144.53,-26.59,-26.04,-7.44,-6.75,3.60,25.50,29.80,47.00,
01/01/2000,00:01:05.05,-231.45,-22.46,1206.05,-19.94,-30.18,6.22,-8.25,3.30,25.80,29.75,47.01,
01/01/2000,00:01:05.05,-188.48,-0.49,1558.59,-17.32,-12.74,18.48,-8.85,3.75,26.10,29.90,47.02,
01/01/2000,00:01:05.05,-207.03,-40.04,1712.40,-40.30,-3.11,25.55,-8.10,3.45,25.35,29.90,47.03,
01/01/2000,00:01:05.05,-142.58,62.99,1432.62,-50.79,-23.90,39.33,-7.80,4.20,25.65,29.95,47.04,
01/01/2000,00:01:05.05,-414.06,107.91,1357.42,-23.11,-25.49,34.09,-8.70,2.40,24.75,29.80,47.05,
01/01/2000,00:01:05.05,-168.95,9.77,1592.77,4.51,-17.07,6.10,-7.80,0.75,25.80,29.80,47.06,
01/01/2000,00:01:05.05,180.66,-159.67,1656.74,14.02,8.66,15.61,-7.80,0.75,25.35,29.90,47.06,
01/01/2000,00:01:05.05,110.35,-147.95,1510.25,16.34,26.89,35.55,-9.60,1.50,25.65,30.09,47.07,
01/01/2000,00:01:05.05,25.39,-114.75,1281.74,4.88,26.65,28.90,-7.95,0.45,24.75,29.80,47.08,
01/01/2000,00:01:05.05,65.43,-59.57,1079.10,4.51,12.87,11.77,-9.30,0.75,25.65,29.80,47.09,
01/01/2000,00:01:05.05,84.47,-27.34,932.62,12.99,5.91,1.52,-8.10,0.75,24.90,29.95,47.10,
01/01/2000,00:01:05.05,74.22,-36.62,857.42,20.06,4.09,1.16,-7.95,0.90,25.80,29.95,47.11,
01/01/2000,00:01:05.05,6.35,-20.51,737.30,15.06,0.30,-1.46,-9.45,2.85,26.25,29.56,47.11,
01/01/2000,00:01:05.05,-23.44,15.14,569.34,8.96,1.34,-4.15,-8.10,2.70,27.15,29.95,47.12,
01/01/2000,00:01:05.05,-20.51,26.86,471.68,6.65,-3.72,-3.84,-10.20,0.45,24.75,29.95,47.13,
01/01/2000,00:01:05.05,-6.35,9.77,442.87,9.27,-12.74,2.56,-7.35,1.05,25.35,29.95,47.14,
01/01/2000,00:01:05.05,-10.74,10.25,491.70,11.10,-12.56,6.89,-7.20,2.40,26.25,29.61,47.15,
01/01/2000,00:01:05.05,-17.09,12.70,505.86,7.74,-7.80,21.83,-8.70,2.40,24.75,29.66,47.15,
01/01/2000,00:01:05.05,-95.21,29.30,489.26,10.18,-8.90,27.07,-10.95,2.40,26.25,29.95,47.16,
01/01/2000,00:01:05.05,-139.65,57.62,501.95,10.79,-12.62,21.40,-8.70,1.35,26.25,29.66,47.17,
01/01/2000,00:01:05.05,-164.55,60.06,742.68,21.59,-20.55,9.51,-9.75,0.45,25.80,29.66,47.09,
01/01/2000,00:01:05.05,-100.10,16.60,913.09,26.10,-24.02,4.82,-10.80,1.05,25.65,29.75,47.10,
01/01/2000,00:01:05.05,-49.32,29.30,1083.50,34.88,-16.52,4.15,-10.05,1.05,25.65,29.95,47.11,
01/01/2000,00:01:05.05,-114.75,75.68,1351.56,41.28,-4.82,9.57,-9.60,1.80,25.65,29.80,47.12,
01/01/2000,00:01:05.05,-199.71,98.63,1560.55,33.35,-7.26,-11.65,-10.05,3.75,24.60,29.80,47.12,
01/01/2000,00:01:05.05,-63.96,20.02,1650.39,19.82,-14.57,-31.77,-10.50,2.10,24.00,29.66,47.13,
01/01/2000,00:01:05.05,32.23,55.66,1617.19,20.91,-8.54,-29.09,-10.95,5.25,24.45,29.95,47.14,
01/01/2000,00:01:05.05,-34.18,55.18,1759.28,29.33,-1.65,-34.02,-10.20,6.00,23.70,29.66,47.15,
01/01/2000,00:01:05.05,74.71,12.70,1959.47,25.61,5.49,-43.05,-10.05,5.70,23.85,29.90,47.16,
01/01/2000,00:01:05.05,78.61,5.37,1954.59,-4.33,8.23,-38.29,-11.25,6.75,25.20,29.95,47.16,
01/01/2000,00:01:05.05,130.37,138.67,1619.14,-30.79,12.50,-23.41,-10.35,5.40,24.90,29.99,47.17,
01/01/2000,00:01:05.05,150.39,230.96,1199.22,-28.54,20.00,-10.30,-9.30,7.35,24.90,30.09,47.18,
01/01/2000,00:01:05.05,71.78,280.76,936.04,-22.44,33.23,0.55,-9.60,4.95,24.15,29.80,47.19,
01/01/2000,00:01:05.05,-84.47,277.83,781.74,-12.80,29.02,-0.37,-10.20,5.25,24.75,29.80,47.19,
01/01/2000,00:01:05.05,-150.88,228.52,692.38,-5.67,24.63,-13.48,-8.70,5.25,26.25,29.56,47.20,
01/01/2000,00:01:05.05,-131.84,123.54,620.12,-3.41,17.99,-23.54,-8.70,6.30,26.55,29.80,47.21,
01/01/2000,00:01:05.05,-122.56,37.11,577.64,-5.98,14.27,-32.50,-8.25,6.00,24.45,29.80,47.22,
01/01/2000,00:01:05.05,-54.20,-38.09,484.38,-12.87,8.96,-34.27,-8.25,5.25,24.75,29.80,47.22,
01/01/2000,00:01:05.05,3.91,-72.27,411.13,-11.28,6.89,-21.16,-6.45,4.80,24.45,29.95,47.23,
01/01/2000,00:01:05.05,-28.81,-90.33,417.48,-11.83,1.77,-14.51,-8.70,7.05,25.50,30.09,47.24,
01/01/2000,00:01:05.05,-51.76,-58.11,382.81,-13.48,0.24,-7.93,-7.35,5.70,25.35,29.95,47.25,
01/01/2000,00:01:05.05,-65.92,-49.80,363.77,-8.84,-6.59,0.91,-5.70,6.75,25.50,29.80,47.25,
01/01/2000,00:01:05.05,-102.54,-21.48,434.08,-2.07,-9.76,11.46,-7.05,5.40,25.35,29.80,47.26,
01/01/2000,00:01:05.05,-191.41,5.37,565.92,6.10,-6.34,17.74,-7.05,5.40,25.65,29.95,47.27,
01/01/2000,00:01:05.05,-271.48,13.18,726.56,10.06,-5.91,13.48,-7.80,7.65,24.15,29.90,47.27,
01/01/2000,00:01:05.05,-100.59,-28.81,1254.39,-6.59,-17.07,15.85,-9.30,4.20,26.10,29.75,47.01,
01/01/2000,00:01:05.05,-115.72,-29.30,1447.27,-1.22,-8.60,26.83,-8.70,6.30,24.00,29.80,47.02,
01/01/2000,00:01:05.05,-151.86,-72.75,1677.73,-13.78,8.60,38.48,-9.30,4.65,25.35,29.47,47.02,
01/01/2000,00:01:05.05,-126.46,3.91,1577.15,-39.51,-5.12,28.17,-7.35,5.70,25.65,29.80,47.03,
01/01/2000,00:01:05.05,-57.13,146.97,1554.69,-24.88,-35.43,30.43,-8.85,2.25,26.10,29.95,47.04,
01/01/2000,00:01:05.05,-97.17,10.25,1777.83,4.39,-19.82,17.80,-9.60,4.65,25.35,29.66,47.05,
01/01/2000,00:01:05.05,144.53,-171.88,1848.14,7.26,0.24,21.65,-10.05,2.25,24.90,29.80,47.05,
01/01/2000,00:01:05.05,104.98,-156.25,1523.93,-4.88,9.45,38.41,-9.60,3.00,24.60,29.56,47.06,
01/01/2000,00:01:05.05,74.22,-107.42,1234.38,-4.33,10.06,36.52,-9.75,1.35,25.50,29.66,47.07,
01/01/2000,00:01:05.05,119.14,-58.11,1130.86,6.28,7.87,30.24,-9.75,3.60,24.00,29.56,47.08,
01/01/2000,00:01:05.05,46.88,-29.30,1131.84,15.06,12.44,31.71,-10.05,0.75,24.15,29.95,47.08,
01/01/2000,00:01:05.05,-16.11,-10.25,1070.31,10.85,14.51,18.29,-9.45,1.65,26.55,29.95,47.09,
01/01/2000,00:01:05.05,20.51,2.44,897.95,-3.72,7.68,7.99,-8.70,2.40,25.20,29.95,47.10,
01/01/2000,00:01:05.05,-0.49,23.44,638.18,-9.27,11.83,6.04,-8.55,2.70,24.15,29.95,47.10,
01/01/2000,00:01:05.05,10.74,70.31,386.72,-2.01,11.71,11.10,-8.70,1.65,25.80,29.66,47.11,
01/01/2000,00:01:05.05,-17.58,73.24,418.95,14.94,12.87,19.76,-7.95,2.85,25.20,29.95,47.12,
01/01/2000,00:01:05.05,-96.19,76.17,426.27,17.99,10.12,23.17,-10.50,-0.15,27.30,29.56,47.13,
01/01/2000,00:01:05.05,-106.93,74.71,445.31,11.77,-0.37,17.80,-8.55,1.50,24.90,29.80,47.13,
01/01/2000,00:01:05.05,-93.26,34.18,444.82,9.94,2.44,19.33,-9.00,1.35,26.55,29.80,47.14,
01/01/2000,00:01:05.05,-124.02,49.80,475.10,13.05,6.65,17.74,-8.25,1.65,25.80,29.95,47.15,
01/01/2000,00:01:05.05,-176.27,40.04,578.61,19.94,4.21,13.66,-7.80,1.05,24.15,29.75,47.15,
01/01/2000,00:01:05.05,-140.62,22.46,724.61,22.13,-5.12,2.13,-7.20,1.35,25.50,29.95,47.16,
01/01/2000,00:01:05.05,-168.46,-34.18,876.95,21.71,-6.83,-4.39,-8.10,0.75,25.65,29.80,47.17,
01/01/2000,00:01:05.05,-71.29,-25.39,1077.15,28.78,-11.40,-10.67,-9.60,3.45,27.15,29.61,47.17,
01/01/2000,00:01:05.05,-92.77,31.25,1477.05,40.37,-2.56,-0.79,-9.45,4.80,25.20,29.90,47.10,
01/01/2000,00:01:05.05,-121.09,15.14,1617.19,26.40,-1.71,-11.59,-8.10,3.00,24.60,29.90,47.11,
01/01/2000,00:01:05.05,-64.45,-3.91,1561.04,8.72,-5.24,-22.87,-8.55,4.65,24.90,29.90,47.12,
01/01/2000,00:01:05.05,-56.15,60.55,1505.37,2.01,-10.55,-33.29,-7.95,3.60,25.20,29.95,47.12,
01/01/2000,00:01:05.05,-84.47,79.59,1605.96,13.29,-24.27,-47.50,-9.30,4.20,24.60,29.56,47.13,
01/01/2000,00:01:05.05,83.98,-66.89,1962.40,10.73,-25.61,-59.51,-10.05,7.65,24.90,29.80,47.14,
01/01/2000,00:01:05.05,264.16,-140.62,1948.24,-18.66,-5.98,-32.26,-8.70,7.05,24.00,29.80,47.14,
01/01/2000,00:01:05.05,270.02,20.02,1512.21,-39.94,5.85,4.70,-8.85,6.60,24.90,29.80,47.15,
01/01/2000,00:01:05.05,116.21,149.90,1028.32,-40.55,28.48,27.07,-7.35,6.90,24.90,29.95,47.16,
01/01/2000,00:01:05.05,-15.14,229.49,693.36,-25.98,29.45,31.40,-11.10,4.65,25.65,29.80,47.16,
01/01/2000,00:01:05.05,-100.59,242.19,537.60,-11.52,23.96,31.89,-8.70,5.55,25.20,29.95,47.17,
01/01/2000,00:01:05.05,-192.87,200.20,512.21,-3.78,17.38,20.67,-8.55,3.75,24.90,29.61,47.18,
01/01/2000,00:01:05.05,-250.49,142.58,520.02,-2.20,12.01,5.37,-8.85,3.75,25.35,29.80,47.18,
01/01/2000,00:01:05.05,-211.43,72.75,499.02,-3.90,5.85,-5.85,-7.95,5.25,26.25,29.95,47.19,
01/01/2000,00:01:05.05,-165.53,13.18,497.07,-9.51,-1.71,-14.45,-8.85,2.70,26.10,29.95,47.20,
01/01/2000,00:01:05.05,-125.98,-2.44,494.14,-10.43,-5.06,-15.18,-9.00,2.85,24.75,29.95,47.20,
01/01/2000,00:01:05.05,-116.70,-6.84,492.68,-6.95,-2.99,-8.05,-8.25,2.85,25.50,29.66,47.21,
01/01/2000,00:01:05.05,-128.42,-27.83,580.57,-6.34,-0.49,-6.40,-7.05,3.45,25.35,29.80,47.22,
01/01/2000,00:01:05.05,-145.51,9.77,662.11,-3.60,6.04,2.99,-8.70,1.65,26.25,29.61,47.22,
01/01/2000,00:01:05.05,-194.34,24.41,754.39,-5.85,-3.05,7.01,-8.25,4.05,25.50,29.95,47.23,
01/01/2000,00:01:05.05,-260.74,29.30,825.20,-6.52,-6.95,4.21,-8.70,3.30,25.20,29.75,47.24,
01/01/2000,00:01:05.05,-219.24,-0.49,961.91,-8.41,-17.62,3.48,-9.00,4.80,25.80,29.90,47.24,
01/01/2000,00:01:05.05,-169.92,-2.93,1085.45,-9.63,-11.10,6.65,-7.50,2.40,24.45,29.80,47.25,
01/01/2000,00:01:05.05,-161.13,-9.77,1254.39,-7.80,-7.13,18.48,-8.85,2.70,25.65,29.80,47.25,
01/01/2000,00:01:05.05,-143.07,15.62,1451.17,-15.30,-1.77,24.88,-8.25,4.05,24.75,29.75,47.26,
01/01/2000,00:01:05.05,30.76,122.56,1353.03,-18.35,-19.21,34.21,-9.00,1.65,26.55,29.95,47.03,
01/01/2000,00:01:05.05,-134.28,76.66,1673.83,13.72,-8.90,24.82,-10.95,-0.15,25.50,29.66,47.04,
01/01/2000,00:01:05.05,92.29,-78.61,1843.75,15.24,4.76,17.50,-9.45,-0.15,25.20,29.75,47.04,
01/01/2000,00:01:05.05,90.33,-75.68,1636.72,8.17,13.54,27.99,-10.05,0.30,24.60,29.90,47.05,
01/01/2000,00:01:05.05,30.27,-26.37,1375.98,2.99,12.44,16.28,-10.20,0.90,24.45,29.66,47.06,
01/01/2000,00:01:05.05,106.93,-7.81,1191.89,5.61,9.33,8.90,-9.45,-0.15,24.75,29.95,47.06,
01/01/2000,00:01:05.05,45.41,9.28,1073.73,9.09,14.57,2.74,-11.10,0.75,26.10,29.66,47.07,
01/01/2000,00:01:05.05,46.39,9.28,944.82,4.33,14.76,-8.35,-7.95,-0.15,25.50,29.80,47.08,
01/01/2000,00:01:05.05,12.70,17.58,781.74,-4.88,15.12,-10.49,-9.30,0.30,24.60,29.47,47.08,
01/01/2000,00:01:05.05,-5.37,30.27,598.63,-10.43,7.01,-7.68,-9.60,0.30,24.90,29.95,47.09,
01/01/2000,00:01:05.05,28.81,34.67,468.26,-5.49,4.63,-0.24,-9.30,0.00,25.35,30.09,47.10,
01/01/2000,00:01:05.05,-18.55,55.18,414.55,4.02,8.54,8.96,-9.30,0.00,25.65,29.75,47.10,
01/01/2000,00:01:05.05,-80.57,65.92,434.57,7.56,11.65,20.24,-8.55,0.00,26.85,29.61,47.11,
01/01/2000,00:01:05.05,-131.35,61.52,452.64,9.82,10.85,19.27,-8.10,0.30,25.35,29.95,47.12,
01/01/2000,00:01:05.05,-190.92,46.39,470.21,11.83,2.50,11.77,-9.45,1.35,25.50,29.95,47.12,
01/01/2000,00:01:05.05,-145.51,13.67,531.74,14.45,8.60,5.43,-8.10,1.05,26.10,29.56,47.13,
01/01/2000,00:01:05.05,-164.06,-15.14,672.36,23.78,9.63,4.57,-8.10,1.50,25.65,29.80,47.13,
01/01/2000,00:01:05.05,-83.98,-34.18,745.12,27.13,4.15,-5.61,-8.55,1.05,28.20,29.56,47.14,
01/01/2000,00:01:05.05,-35.16,-44.92,956.54,30.61,-0.79,-5.55,-8.70,1.35,25.80,29.95,47.15,
